scenario_id,scenario_name,npv_usd,cumulative_probability
mc_base,Monte Carlo Base,7290102905.600229,0.8189
mc_base,Monte Carlo Base,7300347919.079531,0.819
mc_base,Monte Carlo Base,7301140310.79825,0.8191
mc_base,Monte Carlo Base,7301444250.763521,0.8192
mc_base,Monte Carlo Base,7302450447.051864,0.8193
mc_base,Monte Carlo Base,7302492635.050871,0.8194
mc_base,Monte Carlo Base,7307695295.453922,0.8195
mc_base,Monte Carlo Base,7310232537.02503,0.8196
mc_base,Monte Carlo Base,7314036769.270767,0.8197
mc_base,Monte Carlo Base,7315482566.580368,0.8198
mc_base,Monte Carlo Base,7316767350.463696,0.8199
mc_base,Monte Carlo Base,7316822327.228882,0.82
mc_base,Monte Carlo Base,7317255420.412278,0.8201
mc_base,Monte Carlo Base,7319673265.978112,0.8202
mc_base,Monte Carlo Base,7321591127.483234,0.8203
mc_base,Monte Carlo Base,7322652922.94421,0.8204
mc_base,Monte Carlo Base,7323979802.232726,0.8205
mc_base,Monte Carlo Base,7327552974.584462,0.8206
mc_base,Monte Carlo Base,7329592284.638273,0.8207
mc_base,Monte Carlo Base,7329959003.073962,0.8208
mc_base,Monte Carlo Base,7330777951.022524,0.8209
mc_base,Monte Carlo Base,7332305671.932304,0.821
mc_base,Monte Carlo Base,7337651420.523638,0.8211
mc_base,Monte Carlo Base,7346942196.997975,0.8212
mc_base,Monte Carlo Base,7347919484.7636,0.8213
mc_base,Monte Carlo Base,7350041500.224655,0.8214
mc_base,Monte Carlo Base,7350711051.924818,0.8215
mc_base,Monte Carlo Base,7351749035.179421,0.8216
mc_base,Monte Carlo Base,7355342004.727335,0.8217
mc_base,Monte Carlo Base,7355658772.29675,0.8218
mc_base,Monte Carlo Base,7355828192.933368,0.8219
mc_base,Monte Carlo Base,7356889677.527797,0.822
mc_base,Monte Carlo Base,7360819881.4335575,0.8221
mc_base,Monte Carlo Base,7367524883.439249,0.8222
mc_base,Monte Carlo Base,7370382360.826226,0.8223
mc_base,Monte Carlo Base,7370748678.082831,0.8224
mc_base,Monte Carlo Base,7371373418.046574,0.8225
mc_base,Monte Carlo Base,7371813593.227089,0.8226
mc_base,Monte Carlo Base,7371934687.051737,0.8227
mc_base,Monte Carlo Base,7373870801.864055,0.8228
mc_base,Monte Carlo Base,7373959261.299322,0.8229
mc_base,Monte Carlo Base,7376248190.028997,0.823
mc_base,Monte Carlo Base,7377783904.683306,0.8231
mc_base,Monte Carlo Base,7378266584.7013645,0.8232
mc_base,Monte Carlo Base,7384699734.433395,0.8233
mc_base,Monte Carlo Base,7387742032.114577,0.8234
mc_base,Monte Carlo Base,7389295511.403727,0.8235
mc_base,Monte Carlo Base,7394511222.438372,0.8236
mc_base,Monte Carlo Base,7396736576.505725,0.8237
mc_base,Monte Carlo Base,7398071309.93079,0.8238
mc_base,Monte Carlo Base,7399484048.328918,0.8239
mc_base,Monte Carlo Base,7400582302.377712,0.824
mc_base,Monte Carlo Base,7401032666.407957,0.8241
mc_base,Monte Carlo Base,7402150923.65339,0.8242
mc_base,Monte Carlo Base,7406435195.023098,0.8243
mc_base,Monte Carlo Base,7406726154.766826,0.8244
mc_base,Monte Carlo Base,7410911837.765629,0.8245
mc_base,Monte Carlo Base,7411296940.00749,0.8246
mc_base,Monte Carlo Base,7411555138.2241955,0.8247
mc_base,Monte Carlo Base,7411758707.0558815,0.8248
mc_base,Monte Carlo Base,7414411397.820585,0.8249
mc_base,Monte Carlo Base,7414618509.221441,0.825
mc_base,Monte Carlo Base,7415977532.740076,0.8251
mc_base,Monte Carlo Base,7419472161.384752,0.8252
mc_base,Monte Carlo Base,7425322094.6301365,0.8253
mc_base,Monte Carlo Base,7430872066.68037,0.8254
mc_base,Monte Carlo Base,7433988327.990188,0.8255
mc_base,Monte Carlo Base,7434109316.162428,0.8256
mc_base,Monte Carlo Base,7439830610.835569,0.8257
mc_base,Monte Carlo Base,7440292068.597388,0.8258
mc_base,Monte Carlo Base,7440320535.303872,0.8259
mc_base,Monte Carlo Base,7444763982.236264,0.826
mc_base,Monte Carlo Base,7445009388.27101,0.8261
mc_base,Monte Carlo Base,7445669174.8701725,0.8262
mc_base,Monte Carlo Base,7450853570.604362,0.8263
mc_base,Monte Carlo Base,7454117371.908334,0.8264
mc_base,Monte Carlo Base,7455618404.111296,0.8265
mc_base,Monte Carlo Base,7456420278.369586,0.8266
mc_base,Monte Carlo Base,7456715086.446545,0.8267
mc_base,Monte Carlo Base,7459750862.219017,0.8268
mc_base,Monte Carlo Base,7463934861.302524,0.8269
mc_base,Monte Carlo Base,7466105778.413314,0.827
mc_base,Monte Carlo Base,7469050205.776602,0.8271
mc_base,Monte Carlo Base,7470612663.169193,0.8272
mc_base,Monte Carlo Base,7471389003.244878,0.8273
mc_base,Monte Carlo Base,7475155826.155421,0.8274
mc_base,Monte Carlo Base,7476934384.721013,0.8275
mc_base,Monte Carlo Base,7477216535.344392,0.8276
mc_base,Monte Carlo Base,7478625054.742229,0.8277
mc_base,Monte Carlo Base,7479130374.189726,0.8278
mc_base,Monte Carlo Base,7482852125.592618,0.8279
mc_base,Monte Carlo Base,7487582093.452903,0.828
mc_base,Monte Carlo Base,7490887069.220549,0.8281
mc_base,Monte Carlo Base,7492336783.516054,0.8282
mc_base,Monte Carlo Base,7497879077.473181,0.8283
mc_base,Monte Carlo Base,7498803901.865137,0.8284
mc_base,Monte Carlo Base,7501147635.975308,0.8285
mc_base,Monte Carlo Base,7505139632.852973,0.8286
mc_base,Monte Carlo Base,7508710370.235181,0.8287
mc_base,Monte Carlo Base,7509973913.1174965,0.8288
mc_base,Monte Carlo Base,7510220171.042535,0.8289
mc_base,Monte Carlo Base,7517606689.365096,0.829
mc_base,Monte Carlo Base,7520011370.899669,0.8291
mc_base,Monte Carlo Base,7524011575.407422,0.8292
mc_base,Monte Carlo Base,7531000703.646619,0.8293
mc_base,Monte Carlo Base,7540936586.731415,0.8294
mc_base,Monte Carlo Base,7542772112.668051,0.8295
mc_base,Monte Carlo Base,7543155356.60342,0.8296
mc_base,Monte Carlo Base,7545565088.851877,0.8297
mc_base,Monte Carlo Base,7545990225.67801,0.8298
mc_base,Monte Carlo Base,7549304246.787584,0.8299
mc_base,Monte Carlo Base,7551465938.885158,0.83
mc_base,Monte Carlo Base,7551540258.430824,0.8301
mc_base,Monte Carlo Base,7552297088.848479,0.8302
mc_base,Monte Carlo Base,7554173609.674892,0.8303
mc_base,Monte Carlo Base,7560474671.085776,0.8304
mc_base,Monte Carlo Base,7560895807.92276,0.8305
mc_base,Monte Carlo Base,7561170764.488911,0.8306
mc_base,Monte Carlo Base,7562650292.126442,0.8307
mc_base,Monte Carlo Base,7563622251.667532,0.8308
mc_base,Monte Carlo Base,7564372108.561019,0.8309
mc_base,Monte Carlo Base,7565991904.948306,0.831
mc_base,Monte Carlo Base,7570980160.470614,0.8311
mc_base,Monte Carlo Base,7571078983.429925,0.8312
mc_base,Monte Carlo Base,7574377335.4861555,0.8313
mc_base,Monte Carlo Base,7576735336.662133,0.8314
mc_base,Monte Carlo Base,7581139536.943263,0.8315
mc_base,Monte Carlo Base,7586017822.858305,0.8316
mc_base,Monte Carlo Base,7586597506.600337,0.8317
mc_base,Monte Carlo Base,7588191830.80186,0.8318
mc_base,Monte Carlo Base,7588546708.38184,0.8319
mc_base,Monte Carlo Base,7589409626.931882,0.832
mc_base,Monte Carlo Base,7589661546.681659,0.8321
mc_base,Monte Carlo Base,7592000071.686251,0.8322
mc_base,Monte Carlo Base,7592127824.328712,0.8323
mc_base,Monte Carlo Base,7598448297.406073,0.8324
mc_base,Monte Carlo Base,7599743200.525797,0.8325
mc_base,Monte Carlo Base,7603278459.509041,0.8326
mc_base,Monte Carlo Base,7605139896.332718,0.8327
mc_base,Monte Carlo Base,7605439600.239776,0.8328
mc_base,Monte Carlo Base,7606158638.38334,0.8329
mc_base,Monte Carlo Base,7611221119.388949,0.833
mc_base,Monte Carlo Base,7623877395.344338,0.8331
mc_base,Monte Carlo Base,7624752409.442494,0.8332
mc_base,Monte Carlo Base,7628446092.490065,0.8333
mc_base,Monte Carlo Base,7630071384.737455,0.8334
mc_base,Monte Carlo Base,7631611366.892452,0.8335
mc_base,Monte Carlo Base,7634859965.310218,0.8336
mc_base,Monte Carlo Base,7635267451.429501,0.8337
mc_base,Monte Carlo Base,7639155622.665343,0.8338
mc_base,Monte Carlo Base,7641306836.410115,0.8339
mc_base,Monte Carlo Base,7642310413.702874,0.834
mc_base,Monte Carlo Base,7644283205.485269,0.8341
mc_base,Monte Carlo Base,7646201867.2363,0.8342
mc_base,Monte Carlo Base,7648226187.605977,0.8343
mc_base,Monte Carlo Base,7655204687.972816,0.8344
mc_base,Monte Carlo Base,7657028921.6083555,0.8345
mc_base,Monte Carlo Base,7658247814.554387,0.8346
mc_base,Monte Carlo Base,7667922131.74095,0.8347
mc_base,Monte Carlo Base,7668081804.211626,0.8348
mc_base,Monte Carlo Base,7669668714.60167,0.8349
mc_base,Monte Carlo Base,7676037314.300302,0.835
mc_base,Monte Carlo Base,7677598048.837756,0.8351
mc_base,Monte Carlo Base,7681351527.027429,0.8352
mc_base,Monte Carlo Base,7682712744.817465,0.8353
mc_base,Monte Carlo Base,7683962047.522863,0.8354
mc_base,Monte Carlo Base,7685720667.269986,0.8355
mc_base,Monte Carlo Base,7687084227.484621,0.8356
mc_base,Monte Carlo Base,7691545204.683919,0.8357
mc_base,Monte Carlo Base,7695116679.089999,0.8358
mc_base,Monte Carlo Base,7699907512.839652,0.8359
mc_base,Monte Carlo Base,7700060308.663713,0.836
mc_base,Monte Carlo Base,7701255085.921534,0.8361
mc_base,Monte Carlo Base,7702995422.050113,0.8362
mc_base,Monte Carlo Base,7709718612.382518,0.8363
mc_base,Monte Carlo Base,7712833761.653856,0.8364
mc_base,Monte Carlo Base,7714992239.924736,0.8365
mc_base,Monte Carlo Base,7718689867.694254,0.8366
mc_base,Monte Carlo Base,7722550852.227455,0.8367
mc_base,Monte Carlo Base,7724196603.571241,0.8368
mc_base,Monte Carlo Base,7726557320.737083,0.8369
mc_base,Monte Carlo Base,7732360639.806076,0.837
mc_base,Monte Carlo Base,7733242784.066458,0.8371
mc_base,Monte Carlo Base,7735045638.982832,0.8372
mc_base,Monte Carlo Base,7736446075.256677,0.8373
mc_base,Monte Carlo Base,7740101217.988357,0.8374
mc_base,Monte Carlo Base,7741247937.164271,0.8375
mc_base,Monte Carlo Base,7741371208.229782,0.8376
mc_base,Monte Carlo Base,7743770851.065857,0.8377
mc_base,Monte Carlo Base,7745783769.227089,0.8378
mc_base,Monte Carlo Base,7747417835.392905,0.8379
mc_base,Monte Carlo Base,7747897556.825063,0.838
mc_base,Monte Carlo Base,7757406560.465203,0.8381
mc_base,Monte Carlo Base,7758638412.406103,0.8382
mc_base,Monte Carlo Base,7760846498.630423,0.8383
mc_base,Monte Carlo Base,7763722270.30456,0.8384
mc_base,Monte Carlo Base,7769992511.315029,0.8385
mc_base,Monte Carlo Base,7772164190.155731,0.8386
mc_base,Monte Carlo Base,7773169592.770159,0.8387
mc_base,Monte Carlo Base,7781143714.641118,0.8388
mc_base,Monte Carlo Base,7782252196.946113,0.8389
mc_base,Monte Carlo Base,7782782558.603224,0.839
mc_base,Monte Carlo Base,7792387956.451571,0.8391
mc_base,Monte Carlo Base,7795330726.9015875,0.8392
mc_base,Monte Carlo Base,7795664891.727969,0.8393
mc_base,Monte Carlo Base,7796682110.59356,0.8394
mc_base,Monte Carlo Base,7807919671.978719,0.8395
mc_base,Monte Carlo Base,7808692892.704069,0.8396
mc_base,Monte Carlo Base,7809605786.642281,0.8397
mc_base,Monte Carlo Base,7810589777.144757,0.8398
mc_base,Monte Carlo Base,7815871594.833175,0.8399
mc_base,Monte Carlo Base,7817219239.205453,0.84
mc_base,Monte Carlo Base,7826275338.47506,0.8401
mc_base,Monte Carlo Base,7827864991.545855,0.8402
mc_base,Monte Carlo Base,7831931287.563462,0.8403
mc_base,Monte Carlo Base,7832924648.425394,0.8404
mc_base,Monte Carlo Base,7835547922.545968,0.8405
mc_base,Monte Carlo Base,7840525896.3997345,0.8406
mc_base,Monte Carlo Base,7842675626.170312,0.8407
mc_base,Monte Carlo Base,7844247418.320583,0.8408
mc_base,Monte Carlo Base,7846775460.596615,0.8409
mc_base,Monte Carlo Base,7851258745.162911,0.841
mc_base,Monte Carlo Base,7854848510.903935,0.8411
mc_base,Monte Carlo Base,7856414902.242642,0.8412
mc_base,Monte Carlo Base,7860694415.800094,0.8413
mc_base,Monte Carlo Base,7860902118.822741,0.8414
mc_base,Monte Carlo Base,7860918795.439481,0.8415
mc_base,Monte Carlo Base,7862141156.054017,0.8416
mc_base,Monte Carlo Base,7862506852.675785,0.8417
mc_base,Monte Carlo Base,7867943446.415436,0.8418
mc_base,Monte Carlo Base,7871356220.899732,0.8419
mc_base,Monte Carlo Base,7874216005.727284,0.842
mc_base,Monte Carlo Base,7878611130.910066,0.8421
mc_base,Monte Carlo Base,7888693742.107629,0.8422
mc_base,Monte Carlo Base,7889500709.699099,0.8423
mc_base,Monte Carlo Base,7892262408.581853,0.8424
mc_base,Monte Carlo Base,7898518559.525336,0.8425
mc_base,Monte Carlo Base,7906866022.8105,0.8426
mc_base,Monte Carlo Base,7908715767.902602,0.8427
mc_base,Monte Carlo Base,7910906420.985447,0.8428
mc_base,Monte Carlo Base,7914612702.809223,0.8429
mc_base,Monte Carlo Base,7915443028.873426,0.843
mc_base,Monte Carlo Base,7918812998.560876,0.8431
mc_base,Monte Carlo Base,7920072724.081386,0.8432
mc_base,Monte Carlo Base,7922871734.176842,0.8433
mc_base,Monte Carlo Base,7924389826.408595,0.8434
mc_base,Monte Carlo Base,7924397923.810245,0.8435
mc_base,Monte Carlo Base,7925878957.182541,0.8436
mc_base,Monte Carlo Base,7930951475.980983,0.8437
mc_base,Monte Carlo Base,7936096108.783159,0.8438
mc_base,Monte Carlo Base,7939275216.556814,0.8439
mc_base,Monte Carlo Base,7943650502.405132,0.844
mc_base,Monte Carlo Base,7943760874.512438,0.8441
mc_base,Monte Carlo Base,7945498138.181351,0.8442
mc_base,Monte Carlo Base,7945739360.883131,0.8443
mc_base,Monte Carlo Base,7949832070.33606,0.8444
mc_base,Monte Carlo Base,7951238062.527206,0.8445
mc_base,Monte Carlo Base,7956627620.484282,0.8446
mc_base,Monte Carlo Base,7956939185.679047,0.8447
mc_base,Monte Carlo Base,7957214200.155758,0.8448
mc_base,Monte Carlo Base,7961379917.37327,0.8449
mc_base,Monte Carlo Base,7961797179.396662,0.845
mc_base,Monte Carlo Base,7963428443.158184,0.8451
mc_base,Monte Carlo Base,7968981886.102285,0.8452
mc_base,Monte Carlo Base,7970042764.543122,0.8453
mc_base,Monte Carlo Base,7973768553.555604,0.8454
mc_base,Monte Carlo Base,7976688560.319126,0.8455
mc_base,Monte Carlo Base,7982650961.425687,0.8456
mc_base,Monte Carlo Base,7982906198.096506,0.8457
mc_base,Monte Carlo Base,7984344898.29982,0.8458
mc_base,Monte Carlo Base,7992288875.331612,0.8459
mc_base,Monte Carlo Base,8001415186.923522,0.846
mc_base,Monte Carlo Base,8004163204.750492,0.8461
mc_base,Monte Carlo Base,8010673728.511213,0.8462
mc_base,Monte Carlo Base,8011348714.004093,0.8463
mc_base,Monte Carlo Base,8013182259.510013,0.8464
mc_base,Monte Carlo Base,8018888671.0539,0.8465
mc_base,Monte Carlo Base,8019353333.621631,0.8466
mc_base,Monte Carlo Base,8019638603.734838,0.8467
mc_base,Monte Carlo Base,8027063673.8423,0.8468
mc_base,Monte Carlo Base,8027863443.390928,0.8469
mc_base,Monte Carlo Base,8029843387.480341,0.847
mc_base,Monte Carlo Base,8030431663.655191,0.8471
mc_base,Monte Carlo Base,8030907773.396847,0.8472
mc_base,Monte Carlo Base,8031172547.229339,0.8473
mc_base,Monte Carlo Base,8034191305.104605,0.8474
mc_base,Monte Carlo Base,8034857445.0706005,0.8475
mc_base,Monte Carlo Base,8038542216.023224,0.8476
mc_base,Monte Carlo Base,8040594220.390731,0.8477
mc_base,Monte Carlo Base,8044196637.915044,0.8478
mc_base,Monte Carlo Base,8045244581.926554,0.8479
mc_base,Monte Carlo Base,8047307561.533005,0.848
mc_base,Monte Carlo Base,8050919560.022414,0.8481
mc_base,Monte Carlo Base,8058563491.609671,0.8482
mc_base,Monte Carlo Base,8065256138.009747,0.8483
mc_base,Monte Carlo Base,8065443019.874394,0.8484
mc_base,Monte Carlo Base,8066125757.970692,0.8485
mc_base,Monte Carlo Base,8068516575.025001,0.8486
mc_base,Monte Carlo Base,8070059761.012472,0.8487
mc_base,Monte Carlo Base,8070620575.531152,0.8488
mc_base,Monte Carlo Base,8071144083.759053,0.8489
mc_base,Monte Carlo Base,8073134197.06724,0.849
mc_base,Monte Carlo Base,8075474613.4309635,0.8491
mc_base,Monte Carlo Base,8075946554.606415,0.8492
mc_base,Monte Carlo Base,8075969062.017046,0.8493
mc_base,Monte Carlo Base,8078920320.346526,0.8494
mc_base,Monte Carlo Base,8087232390.858037,0.8495
mc_base,Monte Carlo Base,8089305359.055474,0.8496
mc_base,Monte Carlo Base,8096906612.247508,0.8497
mc_base,Monte Carlo Base,8099870684.91993,0.8498
mc_base,Monte Carlo Base,8100992628.778863,0.8499
mc_base,Monte Carlo Base,8101384154.147077,0.85
mc_base,Monte Carlo Base,8102361317.371936,0.8501
mc_base,Monte Carlo Base,8102543824.303073,0.8502
mc_base,Monte Carlo Base,8103276997.707725,0.8503
mc_base,Monte Carlo Base,8105602799.5786915,0.8504
mc_base,Monte Carlo Base,8108037306.221408,0.8505
mc_base,Monte Carlo Base,8112930242.030463,0.8506
mc_base,Monte Carlo Base,8113264491.25001,0.8507
mc_base,Monte Carlo Base,8116050546.964939,0.8508
mc_base,Monte Carlo Base,8116706639.663617,0.8509
mc_base,Monte Carlo Base,8117302867.018949,0.851
mc_base,Monte Carlo Base,8118068301.375594,0.8511
mc_base,Monte Carlo Base,8119002729.334596,0.8512
mc_base,Monte Carlo Base,8122335167.516279,0.8513
mc_base,Monte Carlo Base,8127290682.691152,0.8514
mc_base,Monte Carlo Base,8133738015.310217,0.8515
mc_base,Monte Carlo Base,8134222475.440348,0.8516
mc_base,Monte Carlo Base,8134659077.09363,0.8517
mc_base,Monte Carlo Base,8134824240.617319,0.8518
mc_base,Monte Carlo Base,8135624065.245591,0.8519
mc_base,Monte Carlo Base,8141495362.465063,0.852
mc_base,Monte Carlo Base,8145123608.430199,0.8521
mc_base,Monte Carlo Base,8146081860.087808,0.8522
mc_base,Monte Carlo Base,8151197663.994428,0.8523
mc_base,Monte Carlo Base,8152856970.53702,0.8524
mc_base,Monte Carlo Base,8154676196.922363,0.8525
mc_base,Monte Carlo Base,8155802734.60281,0.8526
mc_base,Monte Carlo Base,8160485296.065461,0.8527
mc_base,Monte Carlo Base,8165586380.19876,0.8528
mc_base,Monte Carlo Base,8166586738.217,0.8529
mc_base,Monte Carlo Base,8166808448.984222,0.853
mc_base,Monte Carlo Base,8166955937.963892,0.8531
mc_base,Monte Carlo Base,8172862731.038269,0.8532
mc_base,Monte Carlo Base,8172886390.612875,0.8533
mc_base,Monte Carlo Base,8174142032.395032,0.8534
mc_base,Monte Carlo Base,8174420014.400267,0.8535
mc_base,Monte Carlo Base,8176871008.047435,0.8536
mc_base,Monte Carlo Base,8188072775.222598,0.8537
mc_base,Monte Carlo Base,8188105073.665131,0.8538
mc_base,Monte Carlo Base,8190351160.959986,0.8539
mc_base,Monte Carlo Base,8199374083.216913,0.854
mc_base,Monte Carlo Base,8200450104.249985,0.8541
mc_base,Monte Carlo Base,8202953816.101116,0.8542
mc_base,Monte Carlo Base,8202989923.225714,0.8543
mc_base,Monte Carlo Base,8203798669.394974,0.8544
mc_base,Monte Carlo Base,8204885577.844287,0.8545
mc_base,Monte Carlo Base,8207063090.803433,0.8546
mc_base,Monte Carlo Base,8207400976.650706,0.8547
mc_base,Monte Carlo Base,8207523982.126788,0.8548
mc_base,Monte Carlo Base,8211412755.682418,0.8549
mc_base,Monte Carlo Base,8214556297.067733,0.855
mc_base,Monte Carlo Base,8219848294.885077,0.8551
mc_base,Monte Carlo Base,8226490047.729889,0.8552
mc_base,Monte Carlo Base,8229368282.737604,0.8553
mc_base,Monte Carlo Base,8232392772.113226,0.8554
mc_base,Monte Carlo Base,8233525648.051607,0.8555
mc_base,Monte Carlo Base,8234139735.73672,0.8556
mc_base,Monte Carlo Base,8241998772.173532,0.8557
mc_base,Monte Carlo Base,8242350183.256865,0.8558
mc_base,Monte Carlo Base,8243438371.320515,0.8559
mc_base,Monte Carlo Base,8245401760.202425,0.856
mc_base,Monte Carlo Base,8247587734.48565,0.8561
mc_base,Monte Carlo Base,8248259433.760293,0.8562
mc_base,Monte Carlo Base,8251620700.379444,0.8563
mc_base,Monte Carlo Base,8255135888.2032795,0.8564
mc_base,Monte Carlo Base,8259820522.504373,0.8565
mc_base,Monte Carlo Base,8260239331.050213,0.8566
mc_base,Monte Carlo Base,8277269714.93016,0.8567
mc_base,Monte Carlo Base,8278551076.565957,0.8568
mc_base,Monte Carlo Base,8280663427.233424,0.8569
mc_base,Monte Carlo Base,8286177321.96841,0.857
mc_base,Monte Carlo Base,8287622951.088881,0.8571
mc_base,Monte Carlo Base,8295145582.481789,0.8572
mc_base,Monte Carlo Base,8295293922.391535,0.8573
mc_base,Monte Carlo Base,8297374282.179468,0.8574
mc_base,Monte Carlo Base,8300705405.374814,0.8575
mc_base,Monte Carlo Base,8302143599.096385,0.8576
mc_base,Monte Carlo Base,8302987132.89562,0.8577
mc_base,Monte Carlo Base,8305271304.109618,0.8578
mc_base,Monte Carlo Base,8305830398.738438,0.8579
mc_base,Monte Carlo Base,8308613483.23548,0.858
mc_base,Monte Carlo Base,8311365356.611099,0.8581
mc_base,Monte Carlo Base,8315483897.107051,0.8582
mc_base,Monte Carlo Base,8326216091.056637,0.8583
mc_base,Monte Carlo Base,8328411435.778378,0.8584
mc_base,Monte Carlo Base,8331791197.202428,0.8585
mc_base,Monte Carlo Base,8336645613.066365,0.8586
mc_base,Monte Carlo Base,8339221294.961216,0.8587
mc_base,Monte Carlo Base,8340633495.564786,0.8588
mc_base,Monte Carlo Base,8342109411.649424,0.8589
mc_base,Monte Carlo Base,8342479747.529297,0.859
mc_base,Monte Carlo Base,8343161375.809628,0.8591
mc_base,Monte Carlo Base,8346149469.110354,0.8592
mc_base,Monte Carlo Base,8349609491.389473,0.8593
mc_base,Monte Carlo Base,8350005096.563912,0.8594
mc_base,Monte Carlo Base,8354126258.1999855,0.8595
mc_base,Monte Carlo Base,8357255267.72121,0.8596
mc_base,Monte Carlo Base,8357765912.044205,0.8597
mc_base,Monte Carlo Base,8358148512.826999,0.8598
mc_base,Monte Carlo Base,8364523218.1969595,0.8599
mc_base,Monte Carlo Base,8366038622.754138,0.86
mc_base,Monte Carlo Base,8366826840.8926525,0.8601
mc_base,Monte Carlo Base,8367454687.849084,0.8602
mc_base,Monte Carlo Base,8369073979.784452,0.8603
mc_base,Monte Carlo Base,8372562013.45676,0.8604
mc_base,Monte Carlo Base,8377514191.757163,0.8605
mc_base,Monte Carlo Base,8378793162.412693,0.8606
mc_base,Monte Carlo Base,8382122393.174285,0.8607
mc_base,Monte Carlo Base,8383035926.542491,0.8608
mc_base,Monte Carlo Base,8383765472.058819,0.8609
mc_base,Monte Carlo Base,8389315839.654867,0.861
mc_base,Monte Carlo Base,8393827986.81043,0.8611
mc_base,Monte Carlo Base,8397551428.213701,0.8612
mc_base,Monte Carlo Base,8399438471.876534,0.8613
mc_base,Monte Carlo Base,8401767342.100489,0.8614
mc_base,Monte Carlo Base,8413608804.750714,0.8615
mc_base,Monte Carlo Base,8417264121.679661,0.8616
mc_base,Monte Carlo Base,8423969669.939526,0.8617
mc_base,Monte Carlo Base,8431921989.845762,0.8618
mc_base,Monte Carlo Base,8432052277.007675,0.8619
mc_base,Monte Carlo Base,8433184148.2856455,0.862
mc_base,Monte Carlo Base,8433339955.443588,0.8621
mc_base,Monte Carlo Base,8433716714.502829,0.8622
mc_base,Monte Carlo Base,8435269361.766012,0.8623
mc_base,Monte Carlo Base,8436985964.494792,0.8624
mc_base,Monte Carlo Base,8443700446.365124,0.8625
mc_base,Monte Carlo Base,8445315373.546655,0.8626
mc_base,Monte Carlo Base,8447196482.943403,0.8627
mc_base,Monte Carlo Base,8450123247.509771,0.8628
mc_base,Monte Carlo Base,8452608240.532387,0.8629
mc_base,Monte Carlo Base,8456106411.821549,0.863
mc_base,Monte Carlo Base,8456127328.882032,0.8631
mc_base,Monte Carlo Base,8458688950.786882,0.8632
mc_base,Monte Carlo Base,8462276715.860561,0.8633
mc_base,Monte Carlo Base,8465377663.087265,0.8634
mc_base,Monte Carlo Base,8468000834.837352,0.8635
mc_base,Monte Carlo Base,8474733939.145724,0.8636
mc_base,Monte Carlo Base,8484490593.553533,0.8637
mc_base,Monte Carlo Base,8490158383.724276,0.8638
mc_base,Monte Carlo Base,8492565619.099558,0.8639
mc_base,Monte Carlo Base,8496572496.844862,0.864
mc_base,Monte Carlo Base,8497449848.712231,0.8641
mc_base,Monte Carlo Base,8497590066.142471,0.8642
mc_base,Monte Carlo Base,8501716759.570325,0.8643
mc_base,Monte Carlo Base,8502369604.368816,0.8644
mc_base,Monte Carlo Base,8503147836.522947,0.8645
mc_base,Monte Carlo Base,8510670809.534061,0.8646
mc_base,Monte Carlo Base,8512213879.157319,0.8647
mc_base,Monte Carlo Base,8517790330.241163,0.8648
mc_base,Monte Carlo Base,8522812781.849574,0.8649
mc_base,Monte Carlo Base,8526795392.1217,0.865
mc_base,Monte Carlo Base,8529186750.284041,0.8651
mc_base,Monte Carlo Base,8533041991.922982,0.8652
mc_base,Monte Carlo Base,8538655447.891076,0.8653
mc_base,Monte Carlo Base,8541427507.711846,0.8654
mc_base,Monte Carlo Base,8557358279.739006,0.8655
mc_base,Monte Carlo Base,8560730205.831178,0.8656
mc_base,Monte Carlo Base,8563305231.408518,0.8657
mc_base,Monte Carlo Base,8563607002.437474,0.8658
mc_base,Monte Carlo Base,8563653262.515348,0.8659
mc_base,Monte Carlo Base,8564496831.263481,0.866
mc_base,Monte Carlo Base,8575069870.300322,0.8661
mc_base,Monte Carlo Base,8575217544.425175,0.8662
mc_base,Monte Carlo Base,8578631107.914225,0.8663
mc_base,Monte Carlo Base,8579041750.040245,0.8664
mc_base,Monte Carlo Base,8579494660.306949,0.8665
mc_base,Monte Carlo Base,8580965254.178069,0.8666
mc_base,Monte Carlo Base,8581071406.717522,0.8667
mc_base,Monte Carlo Base,8583278105.199994,0.8668
mc_base,Monte Carlo Base,8584016467.904438,0.8669
mc_base,Monte Carlo Base,8589261684.15553,0.867
mc_base,Monte Carlo Base,8591752183.90712,0.8671
mc_base,Monte Carlo Base,8598764538.235447,0.8672
mc_base,Monte Carlo Base,8599032314.768105,0.8673
mc_base,Monte Carlo Base,8602198320.05792,0.8674
mc_base,Monte Carlo Base,8604088490.935122,0.8675
mc_base,Monte Carlo Base,8610168965.55937,0.8676
mc_base,Monte Carlo Base,8614202757.670897,0.8677
mc_base,Monte Carlo Base,8621130995.694292,0.8678
mc_base,Monte Carlo Base,8622461739.777489,0.8679
mc_base,Monte Carlo Base,8625863139.55835,0.868
mc_base,Monte Carlo Base,8628716237.419867,0.8681
mc_base,Monte Carlo Base,8629952921.33772,0.8682
mc_base,Monte Carlo Base,8630012967.177643,0.8683
mc_base,Monte Carlo Base,8630139763.320778,0.8684
mc_base,Monte Carlo Base,8632302387.728502,0.8685
mc_base,Monte Carlo Base,8643493068.526352,0.8686
mc_base,Monte Carlo Base,8647262707.507011,0.8687
mc_base,Monte Carlo Base,8652078224.211618,0.8688
