iteration,average_price_usd_per_lb,terminal_price_usd_per_lb,price_path_std_usd_per_lb,grade_factor,average_recovery,recovery_std,npv_usd,scenario_id,scenario_name,valuation_basis
9003,4.46248,3.05848,0.6649,0.87348,0.84555,0.03132,-376307195.0458,mc_base,Monte Carlo Base,total_project_expanded_operation
9004,4.99476,5.2955,0.90691,1.14053,0.84459,0.019,7715167481.19319,mc_base,Monte Carlo Base,total_project_expanded_operation
9005,5.03728,5.9289,1.3091,1.07564,0.84194,0.01788,4660199746.96238,mc_base,Monte Carlo Base,total_project_expanded_operation
9006,4.30939,5.02156,1.19364,1.00274,0.83473,0.02152,83240122.23866,mc_base,Monte Carlo Base,total_project_expanded_operation
9007,4.81324,5.31318,0.79011,1.13894,0.83836,0.02225,5738357233.05392,mc_base,Monte Carlo Base,total_project_expanded_operation
9008,5.20612,9.11066,1.64851,1.02944,0.84311,0.0189,3692128199.07356,mc_base,Monte Carlo Base,total_project_expanded_operation
9009,4.3329,4.51286,1.00047,0.86126,0.84624,0.02584,-3378689773.98685,mc_base,Monte Carlo Base,total_project_expanded_operation
9010,4.34915,5.52791,1.10977,1.04087,0.83635,0.0155,-201110936.78614,mc_base,Monte Carlo Base,total_project_expanded_operation
9011,5.17288,5.17397,1.30692,1.04522,0.8515,0.02278,5646061616.49581,mc_base,Monte Carlo Base,total_project_expanded_operation
9012,5.74662,5.38655,1.07493,0.86832,0.85088,0.02194,4545755153.44102,mc_base,Monte Carlo Base,total_project_expanded_operation
9013,4.2978,4.46303,0.85382,0.98742,0.83956,0.01995,-224354647.8732,mc_base,Monte Carlo Base,total_project_expanded_operation
9014,4.54044,4.18994,0.72994,1.05373,0.83075,0.02233,2906672988.28774,mc_base,Monte Carlo Base,total_project_expanded_operation
9015,4.13169,4.22829,0.65631,1.09363,0.84429,0.0238,3424298789.63198,mc_base,Monte Carlo Base,total_project_expanded_operation
9016,4.38739,6.66838,1.2691,0.90219,0.84678,0.025,-3151118255.66274,mc_base,Monte Carlo Base,total_project_expanded_operation
9017,3.48912,5.54395,0.81042,0.87577,0.84141,0.02206,-6983177824.95469,mc_base,Monte Carlo Base,total_project_expanded_operation
9018,4.61511,5.49704,1.68016,0.91788,0.822,0.01932,-3091201528.70391,mc_base,Monte Carlo Base,total_project_expanded_operation
9019,4.38885,6.29379,0.86179,0.98511,0.8342,0.02113,88805172.66877,mc_base,Monte Carlo Base,total_project_expanded_operation
9020,3.94826,3.29696,0.75822,0.93681,0.85223,0.01741,-1817244844.31025,mc_base,Monte Carlo Base,total_project_expanded_operation
9021,4.05379,4.47333,0.52946,1.05737,0.8295,0.02257,649064085.7549,mc_base,Monte Carlo Base,total_project_expanded_operation
9022,4.2975,3.27437,1.08247,1.04139,0.83741,0.02164,2921446987.33096,mc_base,Monte Carlo Base,total_project_expanded_operation
9023,4.14993,4.95235,0.81138,1.0005,0.85038,0.02894,1433412293.68673,mc_base,Monte Carlo Base,total_project_expanded_operation
9024,4.61336,3.82726,0.65419,1.13406,0.84542,0.02749,6158013591.24628,mc_base,Monte Carlo Base,total_project_expanded_operation
9025,4.97909,6.4053,1.29603,1.12907,0.83981,0.02486,5690826534.19084,mc_base,Monte Carlo Base,total_project_expanded_operation
9026,4.46853,5.22301,1.33216,0.97245,0.8425,0.02404,-983388856.04655,mc_base,Monte Carlo Base,total_project_expanded_operation
9027,4.77545,6.26765,0.81244,0.93681,0.85055,0.01809,1324338870.84747,mc_base,Monte Carlo Base,total_project_expanded_operation
9028,4.72243,5.48744,0.92516,1.0397,0.84068,0.02214,3207092397.10295,mc_base,Monte Carlo Base,total_project_expanded_operation
9029,4.48931,3.19432,0.66477,1.02357,0.8461,0.02093,3221322200.33943,mc_base,Monte Carlo Base,total_project_expanded_operation
9030,4.39183,4.62958,0.68031,1.04959,0.83958,0.01977,3710764740.52464,mc_base,Monte Carlo Base,total_project_expanded_operation
9031,4.68739,5.98636,1.36408,0.89392,0.83839,0.01491,-2168437372.31217,mc_base,Monte Carlo Base,total_project_expanded_operation
9032,4.32817,4.564,0.88567,0.9824,0.84704,0.01737,1927792469.32853,mc_base,Monte Carlo Base,total_project_expanded_operation
9033,4.58522,4.83491,0.70581,1.13336,0.83484,0.02334,5844143376.27783,mc_base,Monte Carlo Base,total_project_expanded_operation
9034,4.50305,4.12701,0.68941,1.08811,0.83414,0.01515,4630481409.78719,mc_base,Monte Carlo Base,total_project_expanded_operation
9035,4.20397,4.30973,0.64568,1.10256,0.8399,0.01184,2657458883.48878,mc_base,Monte Carlo Base,total_project_expanded_operation
9036,4.4169,4.8414,0.72385,1.08394,0.84611,0.02044,4960623637.66798,mc_base,Monte Carlo Base,total_project_expanded_operation
9037,4.54358,4.83028,0.66719,0.91178,0.83879,0.02419,-249690161.08256,mc_base,Monte Carlo Base,total_project_expanded_operation
9038,4.15806,4.22854,0.82745,1.08916,0.8404,0.02139,1603248653.40774,mc_base,Monte Carlo Base,total_project_expanded_operation
9039,3.5933,4.46252,0.77091,0.89219,0.83272,0.02408,-6285126761.8564,mc_base,Monte Carlo Base,total_project_expanded_operation
9040,4.52308,5.23324,1.20511,0.92563,0.84765,0.01599,-1265556673.95205,mc_base,Monte Carlo Base,total_project_expanded_operation
9041,5.24019,3.81637,0.81631,0.99161,0.84355,0.01923,5907315904.6054,mc_base,Monte Carlo Base,total_project_expanded_operation
9042,5.08644,5.01887,0.75559,0.98109,0.85206,0.01377,5084579866.56881,mc_base,Monte Carlo Base,total_project_expanded_operation
9043,4.29731,4.00564,0.65924,1.09238,0.84866,0.02079,2550594410.59409,mc_base,Monte Carlo Base,total_project_expanded_operation
9044,3.3289,3.74987,0.67702,0.99961,0.83646,0.01783,-5651163273.16773,mc_base,Monte Carlo Base,total_project_expanded_operation
9045,4.43235,5.03517,0.79445,0.86135,0.83772,0.01959,-2526685143.60721,mc_base,Monte Carlo Base,total_project_expanded_operation
9046,3.95719,4.98681,0.71434,1.08325,0.84305,0.02024,1198315943.03136,mc_base,Monte Carlo Base,total_project_expanded_operation
9047,3.90555,5.48447,0.79428,0.99014,0.8394,0.02174,-2687460901.02627,mc_base,Monte Carlo Base,total_project_expanded_operation
9048,4.41585,4.93957,1.22017,0.91,0.83533,0.02183,592257008.15388,mc_base,Monte Carlo Base,total_project_expanded_operation
9049,5.2666,4.872,0.82204,0.88119,0.83975,0.01816,1932509231.29707,mc_base,Monte Carlo Base,total_project_expanded_operation
9050,3.97806,6.08376,1.11839,1.14123,0.84391,0.02458,-36592498.27313,mc_base,Monte Carlo Base,total_project_expanded_operation
9051,4.62924,5.17938,1.27695,0.96657,0.84824,0.02518,35467158.73831,mc_base,Monte Carlo Base,total_project_expanded_operation
9052,4.53561,6.76202,1.277,1.00029,0.84343,0.02531,98989369.12632,mc_base,Monte Carlo Base,total_project_expanded_operation
9053,3.96279,5.25967,0.69392,1.06465,0.84484,0.02362,-72696087.67954,mc_base,Monte Carlo Base,total_project_expanded_operation
9054,5.16132,4.25592,1.29263,1.11267,0.83878,0.02091,7208051166.67182,mc_base,Monte Carlo Base,total_project_expanded_operation
9055,5.02229,5.55619,1.04784,0.90067,0.83432,0.02036,1616033577.81625,mc_base,Monte Carlo Base,total_project_expanded_operation
9056,3.69869,4.44602,0.38534,0.94858,0.85014,0.02054,-3397085750.72367,mc_base,Monte Carlo Base,total_project_expanded_operation
9057,5.98641,8.14382,1.25612,0.96659,0.83033,0.02911,7827063427.58734,mc_base,Monte Carlo Base,total_project_expanded_operation
9058,4.50299,5.92473,1.18413,0.9946,0.84199,0.0241,-206842376.75889,mc_base,Monte Carlo Base,total_project_expanded_operation
9059,4.68512,5.12376,0.75526,1.01792,0.82562,0.01505,2206647009.19143,mc_base,Monte Carlo Base,total_project_expanded_operation
9060,4.1758,3.55029,0.6269,0.91985,0.83758,0.02661,-1251276605.55421,mc_base,Monte Carlo Base,total_project_expanded_operation
9061,4.6288,5.8262,0.84447,1.02375,0.83437,0.02473,2029919815.26339,mc_base,Monte Carlo Base,total_project_expanded_operation
9062,4.48373,5.008,1.07879,0.86316,0.84673,0.01687,-2657290282.02913,mc_base,Monte Carlo Base,total_project_expanded_operation
9063,4.89945,5.24071,1.11848,1.13103,0.83138,0.01913,5556608823.2686,mc_base,Monte Carlo Base,total_project_expanded_operation
9064,4.75232,6.51207,1.09935,1.10922,0.85788,0.02322,5137827101.79567,mc_base,Monte Carlo Base,total_project_expanded_operation
9065,4.38988,7.70753,1.24027,0.90219,0.84227,0.02419,-2705778333.74143,mc_base,Monte Carlo Base,total_project_expanded_operation
9066,4.85011,4.4138,0.86056,0.87538,0.84089,0.02374,80126501.87422,mc_base,Monte Carlo Base,total_project_expanded_operation
9067,4.75538,6.74535,0.88129,1.06233,0.84388,0.01533,4373771473.29175,mc_base,Monte Carlo Base,total_project_expanded_operation
9068,5.12577,6.36603,0.64843,0.99044,0.84527,0.02521,5267192427.57999,mc_base,Monte Carlo Base,total_project_expanded_operation
9069,3.9969,4.78601,0.94924,1.07841,0.84153,0.02211,-1282102835.06767,mc_base,Monte Carlo Base,total_project_expanded_operation
9070,4.13844,5.19954,0.65245,0.85794,0.84431,0.02607,-3588574712.56683,mc_base,Monte Carlo Base,total_project_expanded_operation
9071,4.48175,4.35659,0.76778,1.0558,0.84054,0.02124,3233534854.74204,mc_base,Monte Carlo Base,total_project_expanded_operation
9072,4.04195,3.35041,1.26982,1.02372,0.84207,0.02012,-1770128047.11176,mc_base,Monte Carlo Base,total_project_expanded_operation
9073,4.39376,5.72453,0.63987,1.05783,0.83903,0.02404,2480125279.32631,mc_base,Monte Carlo Base,total_project_expanded_operation
9074,5.08089,6.00308,0.71176,1.06808,0.83582,0.02166,6529995993.8785,mc_base,Monte Carlo Base,total_project_expanded_operation
9075,4.06561,5.04712,0.72666,1.10471,0.84106,0.02543,959473908.29951,mc_base,Monte Carlo Base,total_project_expanded_operation
9076,4.23146,3.46442,0.81715,0.90771,0.83238,0.02617,-1970564035.9135,mc_base,Monte Carlo Base,total_project_expanded_operation
9077,4.04448,4.78075,0.78275,1.12297,0.84264,0.01575,895952884.48679,mc_base,Monte Carlo Base,total_project_expanded_operation
9078,3.88303,3.86379,0.56534,1.02365,0.84307,0.01681,-1232119066.44917,mc_base,Monte Carlo Base,total_project_expanded_operation
9079,3.65517,6.09925,0.83587,0.97137,0.8359,0.02394,-4470232278.07492,mc_base,Monte Carlo Base,total_project_expanded_operation
9080,4.17752,6.50556,1.64519,0.95738,0.84914,0.0261,-3872518203.69549,mc_base,Monte Carlo Base,total_project_expanded_operation
9081,4.14151,6.07153,1.05345,1.14981,0.85594,0.01607,1866490590.04369,mc_base,Monte Carlo Base,total_project_expanded_operation
9082,3.84299,3.90048,0.81456,0.99648,0.83594,0.02329,-2073733738.14067,mc_base,Monte Carlo Base,total_project_expanded_operation
9083,4.84951,6.09153,1.06353,0.98731,0.84985,0.02131,2259389501.92717,mc_base,Monte Carlo Base,total_project_expanded_operation
9084,4.30139,4.21886,0.90028,0.98538,0.84275,0.02454,2509261497.60779,mc_base,Monte Carlo Base,total_project_expanded_operation
9085,4.3663,6.71643,0.99934,1.1409,0.84883,0.01797,3422575288.6541,mc_base,Monte Carlo Base,total_project_expanded_operation
9086,4.59217,6.49462,0.98453,1.11032,0.83774,0.02258,4488181018.59166,mc_base,Monte Carlo Base,total_project_expanded_operation
9087,4.57981,6.91279,0.98711,0.89927,0.83397,0.01356,-909667880.55989,mc_base,Monte Carlo Base,total_project_expanded_operation
9088,4.58823,4.8504,0.59444,1.14075,0.84401,0.02842,6249478264.28752,mc_base,Monte Carlo Base,total_project_expanded_operation
9089,3.71194,5.45006,1.00012,0.98186,0.83716,0.02042,-5060975433.32469,mc_base,Monte Carlo Base,total_project_expanded_operation
9090,4.82374,6.21833,1.20139,0.97415,0.84362,0.02726,642354495.73238,mc_base,Monte Carlo Base,total_project_expanded_operation
9091,5.00154,4.7846,1.30068,0.90427,0.84634,0.01865,39660159.41264,mc_base,Monte Carlo Base,total_project_expanded_operation
9092,4.20244,6.02729,0.92559,0.89975,0.83831,0.0225,-3150006970.06714,mc_base,Monte Carlo Base,total_project_expanded_operation
9093,4.21723,3.62875,0.6491,0.94653,0.84234,0.0273,-595226038.75703,mc_base,Monte Carlo Base,total_project_expanded_operation
9094,4.45576,6.42356,1.59515,0.90427,0.83711,0.02247,-3744374597.34012,mc_base,Monte Carlo Base,total_project_expanded_operation
9095,4.27151,4.36513,0.7068,0.95285,0.84531,0.02116,-1163612095.0174,mc_base,Monte Carlo Base,total_project_expanded_operation
9096,4.46937,4.72832,0.89144,0.99154,0.84375,0.01791,1159533969.44025,mc_base,Monte Carlo Base,total_project_expanded_operation
9097,4.35073,4.94463,1.07209,0.962,0.83868,0.02402,-1517610974.64843,mc_base,Monte Carlo Base,total_project_expanded_operation
9098,4.1538,5.44255,0.96283,1.07177,0.84291,0.02483,1017076040.80407,mc_base,Monte Carlo Base,total_project_expanded_operation
9099,4.56793,3.7599,0.87104,0.91759,0.83791,0.02573,-176767630.34094,mc_base,Monte Carlo Base,total_project_expanded_operation
9100,4.47951,5.50484,0.90417,0.91473,0.84084,0.02297,-1448892601.8922,mc_base,Monte Carlo Base,total_project_expanded_operation
9101,4.86223,4.69416,0.78258,0.99945,0.82874,0.02455,4762846403.27873,mc_base,Monte Carlo Base,total_project_expanded_operation
9102,5.03587,5.32938,0.76918,1.09939,0.84878,0.0195,7806883015.12172,mc_base,Monte Carlo Base,total_project_expanded_operation
9103,4.13274,4.1538,0.6173,0.98818,0.8472,0.01283,-316918070.35943,mc_base,Monte Carlo Base,total_project_expanded_operation
9104,4.27502,4.19096,0.70242,1.09986,0.84208,0.01393,4282606996.8023,mc_base,Monte Carlo Base,total_project_expanded_operation
9105,4.49508,5.04784,0.64282,0.99636,0.83712,0.02417,2075115025.8357,mc_base,Monte Carlo Base,total_project_expanded_operation
9106,4.61623,5.01186,0.53756,1.03789,0.84278,0.02028,3360710649.82167,mc_base,Monte Carlo Base,total_project_expanded_operation
9107,4.01605,6.1374,0.86805,1.01336,0.83776,0.02409,-1291129813.72799,mc_base,Monte Carlo Base,total_project_expanded_operation
9108,4.59165,6.26259,1.00427,1.14824,0.84183,0.01655,5418857562.15873,mc_base,Monte Carlo Base,total_project_expanded_operation
9109,5.13274,7.77663,1.08428,0.99304,0.84676,0.01709,3811088039.89417,mc_base,Monte Carlo Base,total_project_expanded_operation
9110,4.21805,4.75077,0.75413,1.05147,0.83655,0.01836,402997558.20878,mc_base,Monte Carlo Base,total_project_expanded_operation
9111,4.07252,5.13644,0.79771,1.06283,0.85591,0.02333,1057217728.38942,mc_base,Monte Carlo Base,total_project_expanded_operation
9112,4.82245,4.79415,0.8397,1.09696,0.83714,0.01509,4844114880.99837,mc_base,Monte Carlo Base,total_project_expanded_operation
9113,4.36812,4.7854,0.76903,1.0484,0.83872,0.02194,1670275259.06687,mc_base,Monte Carlo Base,total_project_expanded_operation
9114,4.013,5.14006,0.75772,1.12919,0.8407,0.01491,1643740186.25048,mc_base,Monte Carlo Base,total_project_expanded_operation
9115,5.44265,5.99495,0.91534,1.09668,0.85021,0.0142,8544186901.55112,mc_base,Monte Carlo Base,total_project_expanded_operation
9116,3.93773,7.24737,1.13074,1.10322,0.83989,0.01841,92824865.31552,mc_base,Monte Carlo Base,total_project_expanded_operation
9117,4.09111,4.5627,0.6867,1.13663,0.83889,0.02335,1889056256.76639,mc_base,Monte Carlo Base,total_project_expanded_operation
9118,3.53594,4.36918,0.87916,0.95012,0.8363,0.02793,-6227055794.09382,mc_base,Monte Carlo Base,total_project_expanded_operation
9119,3.96391,3.85608,0.92798,1.02687,0.83821,0.01518,-1480164810.94844,mc_base,Monte Carlo Base,total_project_expanded_operation
9120,5.00247,7.3835,1.06431,0.88009,0.83999,0.02292,762243945.55161,mc_base,Monte Carlo Base,total_project_expanded_operation
9121,4.34679,5.39595,0.66789,1.02714,0.84342,0.02418,1874107587.19617,mc_base,Monte Carlo Base,total_project_expanded_operation
9122,3.86931,4.39893,0.81032,0.90644,0.83563,0.02904,-4923870600.56267,mc_base,Monte Carlo Base,total_project_expanded_operation
9123,5.5417,9.00442,1.33815,1.00596,0.83852,0.01834,5788753056.10334,mc_base,Monte Carlo Base,total_project_expanded_operation
9124,4.48045,4.82792,0.46461,0.92728,0.84529,0.02102,329417341.19765,mc_base,Monte Carlo Base,total_project_expanded_operation
9125,4.01713,4.13165,0.76995,1.12162,0.8365,0.02069,986530506.61873,mc_base,Monte Carlo Base,total_project_expanded_operation
9126,4.59692,4.14377,0.79459,0.88732,0.83994,0.02426,-35876898.11576,mc_base,Monte Carlo Base,total_project_expanded_operation
9127,3.53515,4.56178,0.77807,0.99431,0.8367,0.01678,-4898591548.66499,mc_base,Monte Carlo Base,total_project_expanded_operation
9128,4.84869,3.88976,1.23177,1.07763,0.84158,0.01887,4955568895.42906,mc_base,Monte Carlo Base,total_project_expanded_operation
9129,4.002,4.14419,1.13414,0.97619,0.83643,0.01566,-2193969162.05341,mc_base,Monte Carlo Base,total_project_expanded_operation
9130,5.17067,10.03006,1.76335,0.98923,0.83279,0.02436,3126583463.7645,mc_base,Monte Carlo Base,total_project_expanded_operation
9131,3.98429,4.81894,0.99143,1.09347,0.83783,0.02107,-656589090.3929,mc_base,Monte Carlo Base,total_project_expanded_operation
9132,4.66308,5.00825,0.82901,1.006,0.83609,0.02373,1645249291.04097,mc_base,Monte Carlo Base,total_project_expanded_operation
9133,4.47499,4.53743,1.03281,1.04811,0.8378,0.01629,1283233445.17456,mc_base,Monte Carlo Base,total_project_expanded_operation
9134,4.38558,5.37371,0.83338,0.90884,0.83714,0.02609,-384033732.6485,mc_base,Monte Carlo Base,total_project_expanded_operation
9135,4.78076,9.43281,1.84859,1.1226,0.84686,0.0201,2831668929.90659,mc_base,Monte Carlo Base,total_project_expanded_operation
9136,4.43848,2.98181,0.88959,1.05353,0.83236,0.01615,2828061879.91355,mc_base,Monte Carlo Base,total_project_expanded_operation
9137,4.43706,3.31497,1.02471,1.1411,0.83918,0.02132,3582797936.27595,mc_base,Monte Carlo Base,total_project_expanded_operation
9138,5.09639,4.03594,0.69003,1.09761,0.84216,0.02715,8049826174.15342,mc_base,Monte Carlo Base,total_project_expanded_operation
9139,4.22089,3.6495,1.08898,1.1084,0.85114,0.01893,1940639060.64253,mc_base,Monte Carlo Base,total_project_expanded_operation
9140,4.09291,5.26147,0.98275,1.01959,0.84438,0.02084,-1494032583.57229,mc_base,Monte Carlo Base,total_project_expanded_operation
9141,3.79761,5.71506,0.99283,1.04245,0.83751,0.02139,-1094151392.5481,mc_base,Monte Carlo Base,total_project_expanded_operation
9142,4.71109,5.72801,0.99347,1.04608,0.83886,0.01825,3141590640.92455,mc_base,Monte Carlo Base,total_project_expanded_operation
9143,4.3678,5.58498,1.06306,1.00355,0.84016,0.02693,-175192386.76643,mc_base,Monte Carlo Base,total_project_expanded_operation
9144,4.41551,4.67706,0.84016,1.00367,0.83595,0.02246,968901666.95848,mc_base,Monte Carlo Base,total_project_expanded_operation
9145,4.16188,4.08739,0.74067,1.10584,0.84303,0.02657,3961666919.18191,mc_base,Monte Carlo Base,total_project_expanded_operation
9146,4.84395,5.18902,0.69431,0.99846,0.84428,0.02203,4323471680.24682,mc_base,Monte Carlo Base,total_project_expanded_operation
9147,5.16924,4.59283,1.41433,0.95468,0.844,0.02231,3325520599.16964,mc_base,Monte Carlo Base,total_project_expanded_operation
9148,4.74452,7.4609,1.35464,0.99861,0.84699,0.01061,1647588466.73003,mc_base,Monte Carlo Base,total_project_expanded_operation
9149,4.49672,5.29468,0.65474,1.09175,0.84667,0.02415,3655035419.15554,mc_base,Monte Carlo Base,total_project_expanded_operation
